id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,date_upload_minute,date_upload_hour,date_upload_day,date_upload_month,date_upload_year
4395181099,30624617@N03,45.754858,4.82171,"chair,lyon,rhône,chaise,rhônealpes",Chaises avec vue,11.0,15,28,2,2010,23.0,20.0,28.0,2,2010.0
4394748717,35853470@N00,45.75327,4.862953,,,51.0,17,28,2,2010,52.0,17.0,28.0,2,2010.0
4394694699,11817998@N05,45.760655,4.846564,"365,iphone",59/365 - R46 V103 B163,29.0,17,28,2,2010,33.0,17.0,28.0,2,2010.0
4394803790,11545749@N06,45.784,4.874072,"nin,nineinchnails,gift,screening,toiou,avott",2010-01-29 Toiou Avott Lyon,15.0,20,28,1,2010,38.0,12.0,28.0,2,2010.0
4394566432,16197488@N06,45.75594,4.833158,"poste,lyon,streetphotography,rue,gens",,57.0,12,27,2,2010,1.0,10.0,28.0,2,2010.0
4393799139,16197488@N06,45.754289,4.832257,"lyon,streetphotography,rue,gens",,8.0,11,27,2,2010,1.0,10.0,28.0,2,2010.0
4394565970,16197488@N06,45.774662,4.834005,"lyon,streetphotography,rue,montblanc,gens,montagnes,croixrousse,groscailloux",,23.0,10,27,2,2010,0.0,10.0,28.0,2,2010.0
4392370105,47924539@N05,45.762328,4.827547,"france,lyon,lesphotosdevoyage",Courette Lyonnaise,29.0,12,27,2,2010,29.0,21.0,27.0,2,2010.0
4392367159,47924539@N05,45.762059,4.822654,"france,lyon,fourvière,lesphotosdevoyage",Fourvière,28.0,12,27,2,2010,28.0,21.0,27.0,2,2010.0
4393122952,47924539@N05,45.767328,4.833362,lesphotosdevoyage,Lyon Novembre (64),21.0,12,27,2,2010,21.0,21.0,27.0,2,2010.0
4391929257,40936370@N00,45.837545,4.82613,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,fire,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,bolas,peinture,eros,container,freemasonry,anarchy,artbrut,ddc,sanctuary,worldwar,mystic,feu,cyberpunk,landart,devastation,alchemy,modernsculpture,prophecy,999,vanitas,revelation,endoftheworld,sanctuaire,postapocalyptic,dadaisme,vulcain,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,postapocalyptique,visionaryarchitecture,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,gesamtkuntwerk,lemondedefelix,groupeserveur,lespritdelasalamandre,servergroup",Vulcain ou le monde de Felix _DDC4674,21.0,23,24,2,2010,15.0,18.0,27.0,2,2010.0
4394564393,11817998@N05,45.758879,4.840307,"365,iphone",58/365 - @Tostaki,39.0,16,27,2,2010,45.0,16.0,27.0,2,2010.0
4392269794,10404945@N05,45.757515,4.825572,"bridge,panorama,france,night,river,view,lyon,fiume,lione,ponte,pont,francia,nuit,notte,fleuve,saone",Panorama test 1,41.0,11,27,2,2010,41.0,14.0,27.0,2,2010.0
4391330105,8836196@N06,45.756744,4.839885,"bridge,lyon,rhône,pont,soe,rendezvous,naturesfinest,blueribbonwinner,supershot,golddragon,mywinners,platinumphoto,impressedbeauty,aplusphoto,diamondclassphotographer,flickrdiamond,citritgroup,theunforgettablepictures,platinumheartaward,betterthangood,theperfectphotographer,goldstaraward,goldstarawardgoldmedalwinner,pontdelaguillotière,vanagram,artofimages",""" Passerelle pour un rendez-vous...""",36.0,12,22,8,2009,36.0,12.0,27.0,2,2010.0
4392097248,9822280@N06,45.78207,4.87603,"lyon,paysageurbain,ladoua",IMG_3387,27.0,18,1,2,2010,35.0,12.0,27.0,2,2010.0
4390395039,65917247@N00,45.741093,4.883846,"baby,daughter,maternity,newborn,2010,1day,noémie",baby dreams,7.0,20,12,2,2010,50.0,9.0,27.0,2,2010.0
4390679749,38951914@N06,45.77419,4.831768,"france,lyon,carousel,submarine,nautilus,croixrousse,verne",The Nautilus on the Jules Verne carousel,20.0,1,9,5,2009,11.0,4.0,27.0,2,2010.0
4391162040,65917247@N00,45.741284,4.883664,"baby,me,dad,father,daughter,maternity,newborn,2010,1day,noémie",being dad,15.0,18,12,2,2010,21.0,1.0,27.0,2,2010.0
4390212637,11817998@N05,45.752321,4.84286,"r2d2,365,iphone",57/365 - R2D2,38.0,23,26,2,2010,45.0,23.0,26.0,2,2010.0
4390967848,26048905@N06,45.758487,4.830851,"portrait,vintage,saturation,hdr",DSC_5121,38.0,15,26,2,2010,38.0,23.0,26.0,2,2010.0
4390293252,40936370@N00,45.837545,4.82613,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,fire,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,bolas,peinture,eros,container,freemasonry,anarchy,artbrut,ddc,sanctuary,worldwar,mystic,feu,cyberpunk,landart,devastation,alchemy,modernsculpture,prophecy,999,vanitas,revelation,endoftheworld,sanctuaire,postapocalyptic,dadaisme,vulcain,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,postapocalyptique,visionaryarchitecture,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,gesamtkuntwerk,lemondedefelix,groupeserveur,lespritdelasalamandre,servergroup",Vulcain ou le monde de Felix _DDC4925,43.0,1,25,2,2010,4.0,18.0,26.0,2,2010.0
4389378799,45708649@N02,45.751452,4.823201,"sebastien,malaise,sebastienmalaise",Arbres des quais de Saône,28.0,17,23,2,2010,52.0,16.0,26.0,2,2010.0
4389235563,38806112@N05,45.758676,4.834885,"lyon,showcase,fnac,bellecour,emmanuelleseigner","Emmanuelle Seigner : Showcase FNAC Bellecour, Lyon - 25.02.2010",30.0,17,25,2,2010,42.0,15.0,26.0,2,2010.0
4389518800,75445510@N00,45.754326,4.83879,,The frozen pool,24.0,15,16,2,2010,18.0,9.0,26.0,2,2010.0
4389370264,97211956@N00,45.759363,4.826988,"lamp,dailypicture",Square Lamps,21.0,22,21,11,2009,19.0,7.0,26.0,2,2010.0
4387622809,45717618@N00,45.758872,4.867681,"collier,bokeh,day52,bokeh365",Bokeh - Day 52 : Collier,12.0,22,25,2,2010,22.0,22.0,25.0,2,2010.0
4388291694,11817998@N05,45.760655,4.846564,"365,iphone",56/365 - Birthday,32.0,21,25,2,2010,37.0,21.0,25.0,2,2010.0
4388160080,45220818@N07,45.780208,4.82555,"shadow,france,sens,noir,lyon,ombre,reflexions,blanc,marche,homme,2010,carré,croixrousse,piéton,inversé,carréfrançais,guillaumeimbert",Double sens,12.0,13,25,2,2010,35.0,20.0,25.0,2,2010.0
4388058472,40936370@N00,45.837448,4.826248,"de,la,airport,du,scan,aeroport,rayons,artsculpture,artart,brutart,chaosthierry,housesstreet,bodyscanner,chevalpalais,modernemodern,scannercorporel,salamandresalamander,chaoschaoslesprit,spiritdemeure,xpatriot,actxrayabode,ehrmannddc999groupe,serveurtazorgan,museumserver,groupfacteur,idealsanctuairesanctuaryartpricecedhportraitpaintingpeinturefrancemuseumsculpturearchitecturemaison,dartisteartartists,sculpturesecretalchimiealchemyland,singulierraw,artsymbol911contemporary,artapocalypseapocalypspostapocalyptiquecyberpunkgraffitivanitasruinsprophecyprophétiecontainerdadaismeoutsider,artmysteryfrancmaconneriefreemassoneryterroristeterrorist",X-men Airport Patriot Act III _DDC4947,15.0,12,25,2,2010,45.0,19.0,25.0,2,2010.0
4387410824,35853470@N00,45.764048,4.829164,"lyon,sshp",,2.0,14,25,2,2010,4.0,14.0,25.0,2,2010.0
4386495316,32709539@N07,45.756759,4.839917,lyon,,14.0,18,7,8,2009,27.0,3.0,25.0,2,2010.0
4386494298,32709539@N07,45.762774,4.822783,lyon,Sugar Pillows,13.0,17,7,8,2009,26.0,3.0,25.0,2,2010.0
4385728269,32709539@N07,45.764619,4.82833,lyon,Delicious,33.0,16,7,8,2009,26.0,3.0,25.0,2,2010.0
4385726607,32709539@N07,45.76381,4.828222,lyon,,11.0,15,7,8,2009,25.0,3.0,25.0,2,2010.0
4386489460,32709539@N07,45.767642,4.833458,"lyon,fontainebartholdi,dopplr:explore=5ka1",Gasp,37.0,13,7,8,2009,24.0,3.0,25.0,2,2010.0
4386489026,32709539@N07,45.764836,4.828941,lyon,,23.0,13,7,8,2009,24.0,3.0,25.0,2,2010.0
4386487564,32709539@N07,45.76399,4.827568,lyon,Scary,12.0,13,7,8,2009,23.0,3.0,25.0,2,2010.0
4385722093,32709539@N07,45.763369,4.827976,lyon,,25.0,12,7,8,2009,22.0,3.0,25.0,2,2010.0
4385721065,32709539@N07,45.757833,4.832235,"lyon,placebellecour,dopplr:explore=sja1",,55.0,11,7,8,2009,21.0,3.0,25.0,2,2010.0
4386484528,32709539@N07,45.758159,4.831548,"lyon,placebellecour,dopplr:explore=sja1",,54.0,11,7,8,2009,21.0,3.0,25.0,2,2010.0
4387113112,11817998@N05,45.760655,4.846564,"365,iphone",55/365 - I love my Job.,55.0,23,24,2,2010,59.0,23.0,24.0,2,2010.0
4386110440,45717618@N00,45.769483,4.844723,,Sirchamallow,34.0,19,24,2,2010,58.0,23.0,24.0,2,2010.0
4385319261,45717618@N00,45.758872,4.867681,"light,bokeh,ampoule,lumiere,day50,bokeh365",Bokeh - Day 50 : Fiat Lux !,3.0,0,24,2,2010,45.0,23.0,24.0,2,2010.0
4384633293,23883279@N05,45.774437,4.848017,"webnapperon,semainebleue",WN Chaponost 16,0.0,15,22,10,2009,25.0,18.0,24.0,2,2010.0
4385307708,40936370@N00,45.837448,4.826248,"de,la,airport,du,scan,aeroport,rayons,artsculpture,artart,brutart,chaosthierry,housesstreet,bodyscanner,chevalpalais,modernemodern,scannercorporel,salamandresalamander,chaoschaoslesprit,spiritdemeure,xpatriot,actxrayabode,ehrmannddc999groupe,serveurtazorgan,museumserver,groupfacteur,idealsanctuairesanctuaryartpricecedhportraitpaintingpeinturefrancemuseumsculpturearchitecturemaison,dartisteartartists,sculpturesecretalchimiealchemyland,singulierraw,artsymbol911contemporary,artapocalypseapocalypspostapocalyptiquecyberpunkgraffitivanitasruinsprophecyprophétiecontainerdadaismeoutsider,artmysteryfrancmaconneriefreemassoneryterroristeterrorist",X-men Airport Patriot Act III _DDC4359,24.0,17,24,2,2010,45.0,17.0,24.0,2,2010.0
4385199878,31081440@N00,45.758167,4.828319,"france,lyon,francia,hdr,saintgeorge,tripode,saône,lesalpes,sonyalpha200,nicogonzález",Iluminate the Cross,42.0,12,23,1,2010,57.0,16.0,24.0,2,2010.0
4385082504,22583865@N02,45.768675,4.786412,"street,lyon,graf,horloge,rue,2010,d700,tassinlademilune,thedigitalfly,lotfidakhli,avecdesbandes",Antisocial ! Tu perds ton sang froid !,58.0,18,22,2,2010,1.0,16.0,24.0,2,2010.0
4383590071,97211956@N00,45.743655,4.876513,"building,skyscraper,who,dailypicture,iarc",Bottom Up Tower,55.0,15,22,11,2009,23.0,7.0,24.0,2,2010.0
4383311606,30743109@N07,45.785107,4.854937,"street,city,urban,orange,france,streets,europa,europe,view,lyon,citylife,eu,europeanunion,urbanlandscape,rhone,urbanlife,europeancity,congres,urbanfragments,beautifulcity,τοπίο,citeinternational,orangebuilding,urbanlanscape,πόλη,ταξίδι,streetinthecity,αστικό,πορτοκαλί,lovelycity,θέα,δρόμοι,ευρώπη,δρόμοσ,διακοπέσ,γαλλία,συνέδριο,εε,αστικόσ,αστικότοπίο,centredecongres,ζωήστηνπόλη,ευρωπαικήένωση,συνεδριακό,λυόν,συνεδριακόκέντρο,όμορφηπόλη,ευρωπαικήπόλη,δρόμοιτησπόλησ","Lyon, France",12.0,22,23,8,2007,59.0,22.0,23.0,2,2010.0
4383298954,30743109@N07,45.759664,4.836924,"street,city,urban,france,streets,hospital,europa,europe,lyon,citylife,eu,europeanunion,urbanlandscape,rhone,urbanlife,europeancity,ospedale,urbanfragments,hoteldieu,beautifulcity,πόλη,ταξίδι,streetinthecity,αστικό,lovelycity,νοσοκομείο,δρόμοι,ευρώπη,δρόμοσ,διακοπέσ,γαλλία,εε,αστικόσ,αστικότοπίο,ζωήστηνπόλη,ευρωπαικήένωση,λυόν,όμορφηπόλη,ευρωπαικήπόλη,δρόμοιτησπόλησ","Lyon, France",31.0,13,25,8,2007,54.0,22.0,23.0,2,2010.0
4383286600,30743109@N07,45.7851,4.85453,"street,city,trip,travel,vacation,urban,orange,france,streets,statue,europe,lyon,modernart,citylife,eu,europeanunion,urbanlandscape,rhone,urbanlife,europeancity,congres,urbanfragments,beautifulcity,citeinternational,πόλη,streetinthecity,πορτοκαλί,άγαλμα,lovelycity,δρόμοι,ευρώπη,δρόμοσ,γαλλία,συνέδριο,εε,αστικόσ,αστικότοπίο,centredecongres,ζωήστηνπόλη,ευρωπαικήένωση,συνεδριακό,λυόν,συνεδριακόκέντρο,όμορφηπόλη,ευρωπαικήπόλη,δρόμοιτησπόλησ","Lyon, France",1.0,8,23,8,2007,48.0,22.0,23.0,2,2010.0
4382707590,11817998@N05,45.760655,4.846564,"365,iphone",54/354 - Bedside reading,37.0,18,23,2,2010,38.0,18.0,23.0,2,2010.0
4382575488,31081440@N00,45.754731,4.83819,"france,reflection,water,river,europa,europe,lyon,rhône,hdr,tripode,pontdelaguillotière,sonyalpha200",Rhône's Reflection at Pont de la Guillotière,0.0,12,23,1,2010,42.0,17.0,23.0,2,2010.0
4382420674,44400501@N07,45.842224,4.836859,"street,bw,france,nikon,lyon,bretagne,nb,breizh,ruelle,britany,pavé,montsdor,bwstreet,d700,nikond700,rochetailléesursaône,ronanlepennecphotography",Steet in Rochetaillé sur Saône.,44.0,15,22,2,2010,37.0,16.0,23.0,2,2010.0
4382328538,35853470@N00,45.774059,4.811754,,,55.0,15,23,2,2010,58.0,15.0,23.0,2,2010.0
4381110789,8934493@N05,45.7628,4.822858,"lyon,sunday,69,dimanche,montblanc,rhone,rhonealpes,brignais,69530,lalogothequecom,valeromichel,weblogphotoslalogofr,chaînedealpes",A sunday afternoon in Lyon,45.0,15,21,2,2010,11.0,11.0,23.0,2,2010.0
4381110623,8934493@N05,45.767781,4.836044,"lyon,sunday,69,dimanche,rhone,rhonealpes,brignais,opéradelyon,69530,lalogothequecom,valeromichel,hoteldevilledelyon,weblogphotoslalogofr",A sunday afternoon in Lyon,44.0,15,21,2,2010,11.0,11.0,23.0,2,2010.0
4381867680,8934493@N05,45.761509,4.829488,"lyon,sunday,69,dimanche,rhone,rhonealpes,saône,brignais,69530,passerelledupalaisdejustice,lalogothequecom,valeromichel,weblogphotoslalogofr",A sunday afternoon in Lyon,44.0,15,21,2,2010,10.0,11.0,23.0,2,2010.0
4381867550,8934493@N05,45.757396,4.833303,"lyon,sunday,69,manège,dimanche,granderoue,rhone,rhonealpes,placebellecour,forain,brignais,69530,lalogothequecom,valeromichel,weblogphotoslalogofr",A sunday afternoon in Lyon,43.0,15,21,2,2010,10.0,11.0,23.0,2,2010.0
4381110207,8934493@N05,45.761224,4.853746,"tower,hotel,lyon,radisson,sunday,69,dimanche,rhone,rhonealpes,brignais,69530,tourdelapartdieu,lalogothequecom,valeromichel,weblogphotoslalogofr",A sunday afternoon in Lyon,42.0,15,21,2,2010,10.0,11.0,23.0,2,2010.0
4379795349,26048905@N06,45.760987,4.85409,"portrait,lyon,hdr,partdieu",DSC_4898,41.0,15,22,2,2010,58.0,23.0,22.0,2,2010.0
4379665535,45717618@N00,45.758872,4.867681,"bokeh,day49,casque,bokeh365",Bokeh - Day 49 : Music !,59.0,22,22,2,2010,5.0,23.0,22.0,2,2010.0
4378747363,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,revelation,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,facteurcheval,palaisideal,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei",Alchemy LXIX - Alchimie _DDC4341,3.0,17,22,2,2010,12.0,17.0,22.0,2,2010.0
4378655529,11817998@N05,45.760649,4.846391,"365,iphone",53/365 - Accountancy,36.0,16,22,2,2010,37.0,16.0,22.0,2,2010.0
4377657589,97211956@N00,45.745934,4.880805,dailypicture,Self-Portrait,20.0,11,5,1,2010,21.0,7.0,22.0,2,2010.0
4377669672,38951914@N06,45.762351,4.822086,"france,lyon,symbol,lion,wingedlion",Lion of Lyon,8.0,8,10,5,2009,42.0,2.0,22.0,2,2010.0
4377669608,38951914@N06,45.758421,4.821571,"france,lyon,odeon,fourviere,odeum",Restoration Work,59.0,4,10,5,2009,42.0,2.0,22.0,2,2010.0
4377669442,38951914@N06,45.763511,4.831677,"france,lyon,croixrousse,saone",The Saône at Lyon,34.0,5,10,5,2009,42.0,2.0,22.0,2,2010.0
4377146078,37536748@N07,45.748674,4.829993,"light,shadow,people,black,france,silhouette,canon,tile,lens,photography,eos,350d,graffiti,photo,europe,angle,lyon,photos,lumière,mosaic,tag,picture,tunnel,ombre,trail,crisis,silhouetes,xtrebel,undergroundpassage,blackdandy",Sortie de crise ?,6.0,18,18,2,2010,56.0,22.0,21.0,2,2010.0
4377074168,37536748@N07,45.750359,4.835035,"camera,black,blur,france,green,canon,eos,350d,photo,fry,europe,lyon,pavement,cigarette,vert,chips,sidewalk,pack,butts,fries,pollution,rebelxt,stub,sachet,cigaret,mégot,blackdandy",Aesthetic pollution ?,49.0,17,18,2,2010,16.0,22.0,21.0,2,2010.0
4377071772,38951914@N06,45.75774,4.833356,"france,lyon,bellecour,placebellecour,tourmetallique,notredamedefourviere",Place Bellecour,16.0,8,8,5,2009,15.0,22.0,21.0,2,2010.0
4376319585,38951914@N06,45.760015,4.839166,"france,lyon,rhone,wilsonbridge,pontwilson",Pont Wilson on the Rhône,59.0,6,8,5,2009,13.0,22.0,21.0,2,2010.0
4376310939,38951914@N06,45.772903,4.833034,"france,lyon,croixrousse,greatcobblestone",Great Cobblestone,44.0,1,9,5,2009,10.0,22.0,21.0,2,2010.0
4376278693,45717618@N00,45.758872,4.867681,"bokeh,day48,renne,bokeh365",Bokeh - Day 48 : au service du Père Noël,42.0,21,21,2,2010,55.0,21.0,21.0,2,2010.0
4376909524,32889649@N08,45.762601,4.822804,"lyon,basilique,fourviere",Basilique de Fourvière,36.0,12,26,10,2008,6.0,21.0,21.0,2,2010.0
4376139819,32889649@N08,45.767811,4.836215,"lyon,operahouse",Opéra de Lyon,16.0,17,31,8,2008,47.0,20.0,21.0,2,2010.0
4376875880,11817998@N05,45.760649,4.846391,"365,rubberduck,iphone",52/365 - Duck bath,40.0,20,21,2,2010,40.0,20.0,21.0,2,2010.0
4376869810,32889649@N08,45.760846,4.82715,"lyon,vieuxlyon","Lyon, Parc des hauteurs",20.0,19,10,5,2008,37.0,20.0,21.0,2,2010.0
4376868818,32889649@N08,45.761924,4.826399,"lyon,vieuxlyon","Lyon, Parc des hauteurs",16.0,19,10,5,2008,36.0,20.0,21.0,2,2010.0
4376867738,32889649@N08,45.762066,4.823491,"lyon,parcdeshauteurs","Lyon, Parc des hauteurs",0.0,19,10,5,2008,36.0,20.0,21.0,2,2010.0
4376114089,32889649@N08,45.761022,4.831066,,"Lyon, Parc des hauteurs",37.0,18,10,5,2008,33.0,20.0,21.0,2,2010.0
4375757685,47707795@N08,45.773569,4.851322,"cortex,flore",Flore - Cactus,41.0,14,21,2,2010,28.0,18.0,21.0,2,2010.0
4376492936,47707795@N08,45.773517,4.851386,"cortex,flore",Flore,5.0,14,21,2,2010,24.0,18.0,21.0,2,2010.0
4375742203,47707795@N08,45.773562,4.851365,"cortex,flore",Flore,46.0,13,21,2,2010,23.0,18.0,21.0,2,2010.0
4376254768,41746313@N04,45.748749,4.828276,"saint,restaurant,lyon,georges,resto,brasserie,bouchon,bistrot,choucroute",Choucroute à la Brasserie Georges,16.0,19,20,2,2010,2.0,17.0,21.0,2,2010.0
4375451041,24862929@N02,45.781748,4.855077,"geotagged,lyon,2010,fourvière,parctêtedor,christianbaudet",Fourvière view from Parc Tête D'Or,14.0,18,31,1,2010,43.0,16.0,21.0,2,2010.0
4376196280,24862929@N02,45.782975,4.854476,"panorama,geotagged,lyon,2010,parctêtedor,christianbaudet",Parc Tête D'Or,55.0,17,31,1,2010,42.0,16.0,21.0,2,2010.0
4376193820,24862929@N02,45.780259,4.84982,"panorama,geotagged,lyon,2010,parctêtedor,christianbaudet",Parc Tête D'Or,50.0,17,31,1,2010,41.0,16.0,21.0,2,2010.0
4374790103,45717618@N00,45.763391,4.835593,"candle,bokeh,day47,bokeh365",Bokeh - Day 47 : Candle on the table,43.0,22,20,2,2010,19.0,11.0,21.0,2,2010.0
4373397363,28530821@N05,45.768211,4.854766,"cat,square,kitten,lyon,turquoise,january,kitty,redhair,2010,goldeneyes,bluecarpet,500x500,cuppie,220110",Ten Cupcake,52.0,16,22,1,2010,21.0,23.0,20.0,2,2010.0
4373272591,11817998@N05,45.760649,4.846391,"365,iphone",51/365 - Wedding day.,22.0,22,20,2,2010,27.0,22.0,20.0,2,2010.0
4373077852,26048905@N06,45.764505,4.828201,"music,lyon",DSC_0655,43.0,16,13,9,2009,43.0,15.0,20.0,2,2010.0
4372325849,26048905@N06,45.771414,4.831688,"street,lyon,beatles",DSC_0640,2.0,16,13,9,2009,43.0,15.0,20.0,2,2010.0
4373077448,26048905@N06,45.759982,4.825294,"sky,rainbow,lyon",DSC_2638,18.0,19,26,8,2009,43.0,15.0,20.0,2,2010.0
4372386972,15167107@N04,45.738802,4.876182,,,42.0,7,20,2,2010,42.0,7.0,20.0,2,2010.0
4371634691,15167107@N04,45.73807,4.876359,,,40.0,7,20,2,2010,41.0,7.0,20.0,2,2010.0
4371624334,29161621@N03,45.782107,4.838973,"night,d50,sigma,1020mm,effect,nuit,pauselongue",Montée de la boucle de nuit en pause longue,56.0,23,19,2,2010,10.0,0.0,20.0,2,2010.0
4370802177,29161621@N03,45.781434,4.839166,"night,d50,1020mm,effect,nuit,pauselongue",DSC_3711,46.0,23,19,2,2010,30.0,23.0,19.0,2,2010.0
4371418072,45717618@N00,45.758872,4.867681,"bokeh,vert,day46,bokeh365",Bokeh - Day 46 : Bizarre,18.0,22,19,2,2010,23.0,22.0,19.0,2,2010.0
4370453695,45717618@N00,45.762119,4.834939,"beer,bokeh,day45,biere,bokeh365",Bokeh - Day 45 : Beeeeeer,29.0,22,18,2,2010,39.0,20.0,19.0,2,2010.0
4370270501,40088092@N02,45.749707,4.826431,"night,de,gare,escalator,escalators,nuit,perrache",perrache,24.0,20,18,2,2010,8.0,19.0,19.0,2,2010.0
4370258533,26048905@N06,45.84137,4.798471,"summer,cricket,montsdor",DSC_2539,12.0,20,18,8,2009,2.0,19.0,19.0,2,2010.0
4371008764,26048905@N06,45.84149,4.797935,"sunset,summer,montsdor",DSC_2514,44.0,19,18,8,2009,2.0,19.0,19.0,2,2010.0
4370161075,31081440@N00,45.767515,4.833898,"france,lyon,francia,hdr,hôteldeville,placedesterreaux,sonyalpha200",Hôtel de Ville,6.0,10,23,1,2010,17.0,18.0,19.0,2,2010.0
4369770759,36525065@N02,45.733886,4.884871,"show,music,concert,live,fat,gang,band,accordion,bastard,musique,mjc,the,accordéon,laennec,laënnec",The Fat Bastard Gang Band,2.0,6,19,2,2010,2.0,15.0,19.0,2,2010.0
4369759797,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,revelation,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,facteurcheval,palaisideal,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei",Alchemy LXVIII - Alchimie _DDC4328,47.0,15,19,2,2010,55.0,14.0,19.0,2,2010.0
4382703084,11817998@N05,45.760655,4.846564,"365,iphone",50/365 - Badge,4.0,13,19,2,2010,6.0,13.0,19.0,2,2010.0
4369383711,45018599@N05,45.761213,4.827075,"street,bw,lyon,nb,cathédrale,saintjean,sylvainmestre",Saint-jean,0.0,17,18,2,2010,15.0,10.0,19.0,2,2010.0
4369963392,45454196@N02,45.764184,4.836366,"exposition,observer",Les envahisseurs,55.0,11,15,2,2010,52.0,7.0,19.0,2,2010.0
4369170459,97211956@N00,45.744729,4.873595,dailypicture,123,16.0,10,19,12,2009,21.0,7.0,19.0,2,2010.0
4368816514,13339562@N06,45.757066,4.839713,"lyon,reflets,curie,guillotière,sanggi",Reflets de Curie,41.0,18,18,2,2010,32.0,21.0,18.0,2,2010.0
4368813878,13339562@N06,45.758196,4.83658,"hotel,lyon,cygne,dieu,rhone,sanggi",Cygne d'eau,35.0,18,18,2,2010,31.0,21.0,18.0,2,2010.0
4368809230,13339562@N06,45.759237,4.840078,"boat,lyon,q,rhone,guillotiere,sanggi",Gros Q,25.0,18,18,2,2010,29.0,21.0,18.0,2,2010.0
4368677188,11817998@N05,45.760649,4.846391,"365,pylone,iphone",49/365 - Strange people,21.0,20,18,2,2010,26.0,20.0,18.0,2,2010.0
4367572628,40292313@N08,45.757384,4.831618,bellecour,Bellecour sous la neige 2,51.0,14,19,12,2009,48.0,9.0,18.0,2,2010.0
4366072774,11817998@N05,45.760411,4.848013,"sx70,365,iphone",48/365 - SX70 <3,23.0,20,17,2,2010,27.0,20.0,17.0,2,2010.0
4365988730,26048905@N06,45.767558,4.833351,"ice,lyon,terreaux,poladroid",DSC_4166-pola,46.0,19,17,2,2010,47.0,19.0,17.0,2,2010.0
4365191383,60878213@N00,45.761235,4.831023,"bridge,woman,yellow,scarf,river,frost,lyon,icy,saone",Yellow Scarf By the Saône,37.0,16,10,1,2010,23.0,19.0,17.0,2,2010.0
4363604407,32709539@N07,45.759634,4.821592,lyon,,32.0,17,6,8,2009,5.0,4.0,17.0,2,2010.0
4364344514,32709539@N07,45.759241,4.819543,lyon,,14.0,17,6,8,2009,5.0,4.0,17.0,2,2010.0
4363603443,32709539@N07,45.758851,4.819393,lyon,,5.0,17,6,8,2009,5.0,4.0,17.0,2,2010.0
4364342192,32709539@N07,45.762774,4.822783,lyon,,45.0,16,6,8,2009,4.0,4.0,17.0,2,2010.0
4363594529,32709539@N07,45.762759,4.822075,lyon,,3.0,16,6,8,2009,1.0,4.0,17.0,2,2010.0
